"label_panel","FL_ppm","alpha_label","alpha","deltaH_permil","deltaH_ppm","generation_time_years","mu_day","detectable_fraction","incubation_time_days","TG_error_years"
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,500.609590344107,3.79344185174671e-06,0.0207444694085038,5526.02609672253,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,512.289977964739,3.7069500733583e-06,0.0207444694085038,5654.96115521208,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,524.242896231207,3.62243033725264e-06,0.0207444694085038,5786.90456889517,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,536.47470391818,3.5398376801877e-06,0.0207444694085038,5921.92652970467,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,548.991908165347,3.45912816409883e-06,0.0207444694085038,6060.09886731472,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,561.801167939124,3.38025885272436e-06,0.0207444694085038,6201.49508735304,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,574.909297575119,3.30318778876415e-06,0.0207444694085038,6346.19041050484,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,588.32327040326,3.22787397155893e-06,0.0207444694085038,6494.26181252908,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,602.050222457504,3.15427733527855e-06,0.0207444694085038,6645.78806520847,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,616.097456272097,3.08235872760755e-06,0.0207444694085038,6800.84977825486,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,630.472444766418,3.01207988891676e-06,0.0207444694085038,6959.52944219238,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,645.182835220459,2.94340343190967e-06,0.0207444694085038,7121.91147224125,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,660.236453343063,2.87629282173301e-06,0.0207444694085038,7288.08225322534,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,675.641307435086,2.8107123565407e-06,0.0207444694085038,7458.13018552765,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,691.405592649694,2.74662714850106e-06,0.0207444694085038,7632.14573211799,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,707.537695352061,2.68400310523693e-06,0.0207444694085038,7810.22146667796,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,724.046197580794,2.62280691168909e-06,0.0207444694085038,7992.45212284872,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,740.939881613445,2.56300601239312e-06,0.0207444694085038,8178.93464462791,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,758.227734638557,2.50456859416039e-06,0.0207444694085038,8369.76823794241,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,775.918953536709,2.4474635691539e-06,0.0207444694085038,8565.05442342444,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,794.022949773126,2.39166055835e-06,0.0207444694085038,8764.89709041898,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,812.549354404435,2.33712987537726e-06,0.0207444694085038,8969.40255225138,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,831.508023202239,2.28384251072371e-06,0.0207444694085038,9178.67960278445,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,850.909041896251,2.23177011630422e-06,0.0207444694085038,9392.83957429522,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,870.762731539745,2.18088499037976e-06,0.0207444694085038,9611.99639670201,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,891.079654000207,2.13116006282046e-06,0.0207444694085038,9836.26665817348,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,911.870617578085,2.08256888070471e-06,0.0207444694085038,10065.7696671518,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,933.146682756653,2.03508559424665e-06,0.0207444694085038,10300.6275158229,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,954.919168086014,1.98868494304437e-06,0.0207444694085038,10540.9651450678,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,977.199656204408,1.94334224264184e-06,0.0207444694085038,10786.9104109292,NA
"1 at% ²H",10000,"0.76",0.76,1000,155.687242910821,1000,1.89903337139711e-06,0.0207444694085038,11038.5941526291,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.001,1.89903337139711,0.20715438721526,0.122234167831184,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00102333232891644,1.85573475764995,0.20715438721526,0.125086175639848,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00104720905540554,1.81342336718211,0.20715438721526,0.128004727432777,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00107164288153054,1.7720766909634,0.20715438721526,0.130991375836097,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00109664680572337,1.73167273317728,0.20715438721526,0.134047709702322,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00112223412969966,1.69218999951938,0.20715438721526,0.137175354955592,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00114841846553507,1.65360748576288,0.20715438721526,0.140375975456645,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00117521374290665,1.61590466658452,0.20715438721526,0.143651273887965,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00120263421650326,1.57906148464549,0.20715438721526,0.147002992659584,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00123069447360888,1.5430583399212,0.20715438721526,0.150432914836019,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00125940944186276,1.50787607927434,0.20715438721526,0.153942865084831,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00128879439720077,1.47349598626574,0.20715438721526,0.157534710647329,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00131886497198193,1.43989977119745,0.20715438721526,0.161210362331909,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00134963716330458,1.40706956138296,0.20715438721526,0.164971775530575,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00138112734151665,1.37498789163911,0.20715438721526,0.168820951259183,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0014133522589244,1.34363769499497,0.20715438721526,0.172759937221948,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00144632905870441,1.31300229361237,0.20715438721526,0.176790828900794,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00148007528402351,1.2830653899136,0.20715438721526,0.180915770670117,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00151460888737144,1.25381105791135,0.20715438721526,0.185136956937563,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00154994824011135,1.22522373473625,0.20715438721526,0.189456633311419,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00158611214225308,1.19728821235775,0.20715438721526,0.193877097795242,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00162311983245449,1.16998962949358,0.20715438721526,0.198400702010365,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00166099099825611,1.14331346370385,0.20715438721526,0.203029852446923,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00169974578655466,1.11724552366528,0.20715438721526,0.207767011744071,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00173940481432088,1.09177194162162,0.20715438721526,0.212614700000069,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00177998917956746,1.06687916600627,0.20715438721526,0.21757549611294,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00182152047257282,1.04255395423297,0.20715438721526,0.222652039152404,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00186402078736692,1.01878336565101,0.20715438721526,0.227847029763824,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00190751273348484,0.995554754660935,0.20715438721526,0.233163231604907,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00195201944799481,0.972855763987329,0.20715438721526,0.238603472815933,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0019975646078067,0.950674318104895,0.20715438721526,0.244170647524278,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00204417244226789,0.928998616814463,0.20715438721526,0.249867717384054,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0020918677460528,0.907817128965465,0.20715438721526,0.255697713151659,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00214067589235339,0.887118586321525,0.20715438721526,0.261663736298094,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00219062284637727,0.866891977565935,0.20715438721526,0.267768960658906,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00224173517916081,0.847126542443792,0.20715438721526,0.274016634122612,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00229404008170454,0.827811766037703,0.20715438721526,0.280410080358536,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00234756537943836,0.808937373174007,0.20715438721526,0.286952700584946,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00240233954702426,0.790493322956537,0.20715438721526,0.293647975378454,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0024583917235044,0.772469803425008,0.20715438721526,0.300499466525631,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00251575172780265,0.754857226335205,0.20715438721526,0.307510818917821,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00257445007458784,0.737646222058175,0.20715438721526,0.314685762490175,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00263451799050708,0.72082763459573,0.20715438721526,0.322028114205916,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00269598743079786,0.704392516709584,0.20715438721526,0.329541780086909,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00275889109628782,0.688332125161564,0.20715438721526,0.337230757291605,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00282326245079104,0.67263791606233,0.20715438721526,0.345099136241472,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00288913573891032,0.657301540326159,0.20715438721526,0.353151102797037,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00295654600425482,0.64231483922935,0.20715438721526,0.3613909404847,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00302552910808267,0.627669840069911,0.20715438721526,0.36982303277551,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00309612174837871,0.613358751926193,0.20715438721526,0.378451865417103,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00316836147937722,0.599373961512241,0.20715438721526,0.387282028820054,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00324228673154022,0.585708029127636,0.20715438721526,0.396318220499909,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00331793683200193,0.572353684699687,0.20715438721526,0.405565247576191,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00339535202549016,0.559303823915861,0.20715438721526,0.415028029329715,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00347457349573599,0.54655150444439,0.20715438721526,0.424711599819577,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00355564338738284,0.53408994224106,0.20715438721526,0.434621110561194,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00363860482840682,0.521912507940197,0.20715438721526,0.444761833266836,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00372350195306014,0.510012723327941,0.20715438721526,0.455139162650096,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00381037992534994,0.498384257895938,0.20715438721526,0.4657586192958,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0038992849630648,0.4870209254736,0.20715438721526,0.476625852596876,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00399026436236195,0.475916680937154,0.20715438721526,0.487746643759744,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00408336652292813,0.46506561699373,0.20715438721526,0.499126908879835,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00417864097372746,0.454461961038764,0.20715438721526,0.510772702088865,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00427613839935017,0.444100072085062,0.20715438721526,0.52269021877554,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00437591066697602,0.433974437761875,0.20715438721526,0.534885798881416,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00447801085396685,0.424079671382406,0.20715438721526,0.547365930273649,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00458249327610299,0.414410509078166,0.20715438721526,0.560137252196446,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00468941351647839,0.404961806998677,0.20715438721526,0.573206558803043,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00479882845507005,0.395728538575023,0.20715438721526,0.586580802770095,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00491079629899731,0.386705791845786,0.20715438721526,0.600267098996395,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00502537661348714,0.377888766843956,0.20715438721526,0.614272728387895,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.005142630353562,0.369272773043421,0.20715438721526,0.62860514173104,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00526261989646697,0.36085322686368,0.20715438721526,0.643271963656472,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00538540907485353,0.352625649231439,0.20715438721526,0.658280996695228,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00551106321073759,0.344585663197819,0.20715438721526,0.673640225429562,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0056396491502498,0.336728991609876,0.20715438721526,0.689357820740629,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00577123529919674,0.329051454835228,0.20715438721526,0.705442144155268,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00590589165945175,0.321548968538546,0.20715438721526,0.721901752294216,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00604368986619493,0.314217541508749,0.20715438721526,0.738745401424098,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00618470322602193,0.307053273535744,0.20715438721526,0.755982052115631,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00632900675594203,0.300052353335567,0.20715438721526,0.773620874010517,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00647667722328603,0.29321105652284,0.20715438721526,0.791671250699552,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00662779318654535,0.28652574362945,0.20715438721526,0.810142784714562,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00678243503716395,0.279992858168411,0.20715438721526,0.829045302636803,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00694068504230544,0.273608924741861,0.20715438721526,0.848388860324552,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00710262738861791,0.267370547192205,0.20715438721526,0.868183748262687,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00726834822702005,0.261274406795407,0.20715438721526,0.888440497037058,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00743793571853209,0.255317260495482,0.20715438721526,0.90916988293661,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0076114800811762,0.249495939179237,0.20715438721526,0.930382933686207,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00778907363797112,0.243807345990346,0.20715438721526,0.952090934313214,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00797081086604662,0.238248454681876,0.20715438721526,0.974305433150969,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00815678844690394,0.23281630800636,0.20715438721526,0.99703824798232,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00834710531784891,0.227508016142595,0.20715438721526,1.02030147232651,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0085418627246251,0.222320755158291,0.20715438721526,1.04410748187276,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00874116427527512,0.217251765507786,0.20715438721526,1.06846894106393,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00894511599525846,0.21229835056401,0.20715438721526,1.09339880983383,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00915382638385552,0.207457875183913,0.20715438721526,1.11891035050172,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00936740647188762,0.202727764306617,0.20715438721526,1.14501713482763,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00958596988078367,0.198105501583514,0.20715438721526,1.17173305123239,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.00980963288302518,0.193588628039612,0.20715438721526,1.199072312186,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0100385144640014,0.189174740765392,0.20715438721526,1.22704946176852,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0102727363853079,0.184861491638499,0.20715438721526,1.25567938340724,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0105124232495218,0.180646586074576,0.20715438721526,1.28497730779449,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0107577025664885,0.176527781806575,0.20715438721526,1.31495882099011,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.011008704821155,0.172502887691912,0.20715438721526,1.34563987271302,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0112655635429861,0.168569762546804,0.20715438721526,1.37703678482624,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0115284153770001,0.164726314007196,0.20715438721526,1.40916626001984,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0117974001564616,0.160970497415651,0.20715438721526,1.44204539069657,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.012072660977271,0.157300314733627,0.20715438721526,1.47569166806473,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0123543442740894,0.153713813478546,0.20715438721526,1.51012299144327,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.0126425998982393,0.150209085685103,0.20715438721526,1.5453576777839,NA
"1 at% ²H",10000,"0.76",0.76,10000,1554.69367605053,0.012937581197424,0.146784266890261,0.20715438721526,1.5814144714155,NA
